obs,time,elapsed,date,hhmmss,averaging,instrument,row ,column,spad1,spad2,spad,operator,temp,event,event_short,block,leaf,tree,TIME,E,Emm,A,Ca,Ci,Pci,Pca,gsw,gbw,gtw,gtc,Rabs,TleafEB,TleafCnd,SVPleaf,RHcham,VPcham,SVPcham,VPDleaf,LatHFlux,SenHFlux,NetTherm,EBSum,Asty,Esty,Adyn,Crd,Csd,dCsd/dt,αVc,Edyn,Hr,Hs,dHs/dt,αVh,Leak,LeakPct,CorrFact,CorrFactPct,Fan,DarkAdaptedID,Qmax_d,Fo,Fm,Fv/Fm,A_dark,LightAdaptedID,Qmax,Fs,Fm',PhiPS2,PS2/1,Qabs_fs,A_fs,ETR,PhiCO2,NPQ,alt. Fo',DarkPulseID,Fmin,Fo',Fv'/Fm',qP,qN,qP_Fo,qN_Fo,qL,1-qL,Qin,Qabs,alpha,convert,S,K,Geometry,Custom,UseDynamic,TIME,CO2_s,CO2_r,H2O_s,H2O_r,CO2_a,H2O_a,Flow,Pa,ΔPcham,Tair,Tleaf,Tleaf2,Offset,Offset2,Fan_speed,Qamb_in,Qamb_out,Q,f_red,f_blue,f_farred,F,Q_modavg,F_dc,Pc,Tled,TDigital,TPreamp,TPwrSpy,TDrive,Q_red,Q_blue,Q_farred,TSPF,state,F_avg,dF/dt,dF_dc/dt,F_dc_avg,period,time,hhmmss,co2_t,h2o_t,count,co2_adj,h2o_adj,co2_match,h2o_match,co2_at,h2o_at,co2_cv,h2o_cv,MatchValveR,MatchValveS,MatchCO2,MatchH2O,cf_co2_a,cf_co2_b,cf_co2_c,cf_co2_d,cf_h2o_a,cf_h2o_b,cf_h2o_c,cf_h2o_d,co2_fit_low,co2_fit_high,h2o_fit_low,h2o_fit_high,co2_elapsed,h2o_elapsed,CO2_f,CO2_f_s,Pump_f,Pump_f_s,Pump_p,Pump_p_s,Tboard,V_system,DIAG,Flow_s,Flow_r,Txchg,Tirga,Tchopper,Ts,Tr,CO2_%,Desiccant_%,Humidifier_%,Txchg_sp,CO2_r_sp,H2O_r_sp,SS_s,SS_r
50,1658948401,7978,20220727 12:00:00,12:00:00,5,Gandalf,6,5,43.7,43.3,43.5,ch,30,LC-102 5C,5C,large,13,LCOR-573,1658948393,0.005592958,5.592958122,3.808991585,101.3287333,87.00721877,8.79100329,10.2380152,0.525197032,2.946046213,0.478185296,0.302738172,241.739337,30.4906151,30.4906151,4.381996021,73.92771105,3.244840705,4.389207591,1.137155315,-246.6494532,4.563885478,0.34618151,-4.92E-05,3.808991585,5.592958122,3.866574422,108.3231447,104.4067091,-0.012157633,67.02785833,5.530048396,26.72828893,32.08548909,-0.001379892,78.55,0,0,1,0,52756.99582,RECT-316-20201105-17_55_35,10214.9,1337.403655,3225.17,0.585323051,-10.23143349,RECT-155-20220727-12_00_03,10110.1,866.55868,1226.74,0.293608523,0.5,1261.226481,3.808991585,185.1534223,0.011132358,1.629057502,798.1961432,-,0,798.1961432,0.349335521,0.840477151,0.823424609,-3.25473907,1.058621479,0.774172178,0.225827822,1500.019,1261.226481,0.840807003,0.161157517,6,0.5,0: Broadleaf,2,FALSE,1658948393,101.3287333,105.7023,32.11517,26.70449333,102.3807333,31.9079,600.2952667,100.9376333,0.09999796,30.51935,30.47307667,999.9,0,0,10000.57267,0,1471.531,1500.019,0.973007333,0.026992367,0,866.6723333,4.99935,13623.05667,14585.13667,36.562,39.312,36.80373333,38.0456,38.55373333,1454.668333,40.35066667,0,109.6000001,0,866.55868,-13.12753845,-153.3999997,13622.024,15,1658948427,12:00:27,1658948427,1658947567,48,-0.268,-0.008,-1.052,0.111,105,21,1.07,0.02,100,100,-1.052,0.2072,-0.590573037,-0.001884053,5.78E-07,-2.32E-11,0.207265191,0,0,0,4,2111,2,24,1.4,13.9,0.396729,2.47437,1.59912,2.33398,1.59424,2.33032,40.8865,14.2809,18,625.839,369.035,26.8907,32.2395,30.0022,32.0511,32.0276,7.96433,-30,-30,26.7136,105.137,16.1186,99.3998,99.5152
51,1658948532,8109.5,20220727 12:02:12,12:02:12,5,Gandalf,6,5,43.7,43.3,43.5,ch,30,LC-102 5C,5C,large,13,LCOR-573,1658948524,0.010109181,10.10918098,-1.426358286,50.18358387,52.34646437,5.288701775,5.070180236,0.752704332,2.945967008,0.659978211,0.41986179,241.7384209,29.04711392,29.04711392,4.032750251,58.69264987,2.535492456,4.319948855,1.497257795,-445.814881,189.7225903,14.2692765,-0.084593345,-1.426358286,10.10918098,-1.451145523,49.98172715,51.45196848,0.0007232,67.01835243,10.06869671,15.21257619,25.03288727,-0.000866625,78.55,0,0,1,0,52802.92151,RECT-316-20201105-17_55_35,10214.9,1337.403655,3225.17,0.585323051,-10.23143349,RECT-156-20220727-12_02_15,10108.2,840.578,1108.13,0.241444596,0.5,1261.216259,-1.426358286,152.2569249,0.006981416,1.910461769,746.2255352,-,0,746.2255352,0.32659026,0.739289028,0.854008644,-1.166954836,1.121452348,0.656305959,0.343694041,1500.006129,1261.216259,0.840807404,0.161158289,6,0.5,0: Broadleaf,2,FALSE,1658948524,50.18358387,49.26462258,25.09577419,15.24117097,51.16158387,24.88851613,600.0535806,100.9327419,0.099903506,30.24166774,29.8570871,999.9,0,0,10000.6071,0,1463.611613,1500.006129,0.972995032,0.02700499,0,840.7378387,4.99935,13255.92903,14584.94839,36.69919355,39.44106452,36.875,38.08245161,38.687,1454.635806,40.37032258,0,130.9000001,0,840.578,-7.542384629,-105.2538461,13254.204,15,1658948556,12:02:36,1658948556,1658947567,49,-0.027,-0.008,-0.978,0.111,49,21,0.64,0.02,100,100,-0.978,0.2073,-0.858420964,-0.001884053,5.78E-07,-2.32E-11,0.207265191,0,0,0,4,2111,2,24,1.8,16.1,0.258789,2.48413,1.5979,2.33765,1.59424,2.46582,40.9122,14.3247,18,628.668,356.806,30.2212,32.3449,30.0006,32.123,32.0951,5.21003,54.1643,0,30.2301,49.1408,15.3652,99.3882,99.5006
52,1658948763,8340.6,20220727 12:06:03,12:06:03,5,Gandalf,6,5,43.7,43.3,43.5,ch,30,LC-102 5C,5C,large,13,LCOR-573,1658948755,0.010017309,10.01730902,-5.680415588,8.941738387,22.38955686,2.262210516,0.903461142,0.734424253,2.946372587,0.645875496,0.410734869,241.7392259,29.17415839,29.17415839,4.062481757,58.60385637,2.546659523,4.34554939,1.515822234,-441.7633278,185.9437167,13.99909083,-0.081294292,-5.680415588,10.01730902,-5.686897871,3.549099301,9.323510182,0.000241943,67.12534794,10.0522577,15.52403035,25.20356121,0.022604208,78.55,0,0,1,0,52796.77635,RECT-316-20201105-17_55_35,10214.9,1337.403655,3225.17,0.585323051,-10.23143349,RECT-157-20220727-12_06_06,10107.4,846.7296154,1014.56,0.165421843,0.5,1261.220584,-5.680415588,104.3167165,0.003608423,2.178885428,702.5900053,-,0,702.5900053,0.307492898,0.537969636,0.876328998,-0.519850343,1.171018863,0.446390539,0.553609461,1500.01129,1261.220584,0.840807394,0.161158271,6,0.5,0: Broadleaf,2,FALSE,1658948755,8.941738387,3.35146871,25.20480645,15.44098387,9.795331613,24.96446774,600.0615806,100.9387419,0.099904323,30.34475806,29.96292258,999.9,0,0,10002.31806,0,356.8787742,1500.01129,0.972996516,0.027003506,0,846.6962903,4.99935,13381.73226,14585.00968,36.82012903,39.812,37.008,38.21545161,38.875,1454.64129,40.37,0,230.2,0,846.7296154,4.171829067,58.44102553,13382.03077,15,1658948737,12:05:36,1658948721,1658948737,51,0.135,0.005,-0.846,-0.026,4,14,0.58,0.02,100,100,-0.854,0.2405,-0.835192594,-0.001884053,5.78E-07,-2.32E-11,-0.140275423,-0.002553265,0.000833562,-4.83E-06,4,2111,2,24,0.7,0.4,0.032959,4.99634,1.5979,2.33398,1.59424,2.44873,41.067,14.2634,18,627.31,355.118,29.8094,32.6137,30.0006,32.3627,32.3313,0,52.8281,0,29.7828,49.8233,15.7461,99.3368,99.4511
53,1658948879,8456.1,20220727 12:07:58,12:07:58,5,Gandalf,6,5,43.7,43.3,43.5,ch,30,LC-102 5C,5C,large,13,LCOR-573,1658948871,0.009441455,9.441455031,32.80793515,398.7129667,307.4069173,31.06063714,40.28627231,0.704796147,2.94597023,0.62281274,0.395826289,241.7350832,29.3846537,29.3846537,4.112163547,60.34303353,2.6315632,4.361005814,1.480600346,-416.3681669,162.3314916,12.23957075,-0.062021279,32.80793515,9.441455031,32.94936663,443.013762,409.4770242,0.00625576,67.12534794,9.436404475,16.85323914,26.04225212,3.45E-05,78.55,0,0,1,0,52774.45631,RECT-316-20201105-17_55_35,10214.9,1337.403655,3225.17,0.585323051,-10.23143349,RECT-158-20220727-12_08_01,10107.5,879.23488,1370.91,0.358648722,0.5,1261.198781,32.80793515,226.1636657,0.034125761,1.352576026,856.8255444,-,0,856.8255444,0.374995044,0.956409233,0.782935099,14.67408972,0.982250798,0.932032931,0.067967069,1499.985333,1261.198781,0.840807408,0.161158298,6,0.5,0: Broadleaf,2,FALSE,1658948871,398.7129667,435.2795,26.04456333,16.85047333,399.8919667,25.77943667,600.0957,100.9407333,0.100054597,30.40674333,29.99434333,999.9,0,0,9999.833667,0,265.2641333,1499.985333,0.972998,0.0270018,0,878.9866333,4.99935,13890.01333,14584.75667,37,40,37.187,38.59966667,39.062,1454.615333,40.37,0,114.5,0,879.23488,29.18292311,444.0461544,13893.96,15,1658948917,12:08:37,1658948917,1658948737,52,0.362,0.005,-1.179,-0.026,429,14,0.12,0.02,100,100,-1.179,0.2652,-0.835192594,-0.001884053,5.78E-07,-2.32E-11,-0.140275423,-0.002553265,0.000833562,-4.83E-06,4,2111,2,24,2.6,2.4,1.12183,2.45728,1.5979,2.33521,1.59424,2.47803,41.1705,14.2634,18,628.517,357.107,28.4392,32.7045,30.0003,32.4639,32.4387,22.4835,48.4484,0,28.7424,435.321,16.7337,99.3249,99.4351
54,1658949034,8611.1,20220727 12:10:33,12:10:33,5,Gandalf,6,5,43.7,43.3,43.5,ch,30,LC-102 5C,5C,large,13,LCOR-573,1658949026,0.01004665,10.04664952,35.3996934,399.8619333,306.0722212,30.9266487,40.40350181,0.743461392,2.945728097,0.652846078,0.415246289,241.7363068,28.90446669,28.90446669,3.999593594,58.27379843,2.494602559,4.280830538,1.504991036,-443.0572438,187.1804538,14.05821166,-0.082271586,35.3996934,10.04664952,35.2975195,445.6762331,409.9021152,-0.011886188,67.1492553,9.988338967,14.94133532,24.67771939,0.00085103,78.55,0,0,1,0,52823.89903,RECT-316-20201105-17_55_35,10214.9,1337.403655,3225.17,0.585323051,-10.23143349,RECT-159-20220727-12_10_36,10108.5,960.6781923,1552.14,0.381062151,0.5,1261.205221,35.3996934,240.2987874,0.036180572,1.077886015,924.2759077,-,0,924.2759077,0.404515116,0.942022031,0.72712169,2.754362827,0.886248451,0.906326671,0.093673329,1499.993,1261.205221,0.840807404,0.16115829,6,0.5,0: Broadleaf,2,FALSE,1658949026,399.8619333,439.2748333,24.68837,14.89076667,400.9409333,24.47594,600.0619,100.9437,0.099931427,30.08311,29.62383,999.9,0,0,9998.163667,0,308.256,1499.993,0.972997733,0.027002107,0,960.5042,4.99935,15111.66333,14584.84,37.05786667,40,37.25413333,38.85813333,39.062,1454.623,40.37,0,154.3999999,0,960.6781923,20.4394872,321.3675216,15114.43846,15,1658949056,12:10:56,1658949056,1658948737,53,0.113,0.005,-1.079,-0.026,440,14,0.1,0.02,100,100,-1.079,0.2124,-0.473008794,-0.001884053,5.78E-07,-2.32E-11,0.212428913,0,0,0,4,2111,2,24,1.9,5,1.12183,2.44263,1.5979,2.33521,1.59424,2.42676,41.1705,14.2371,18,629.025,356.045,29.1871,32.7753,30.0002,32.5441,32.5154,22.4898,55.2103,0.316349,29.3616,439.526,15.1665,99.3219,99.4382
55,1658949145,8722.6,20220727 12:12:25,12:12:25,5,Gandalf,6,5,43.7,43.3,43.5,ch,30,LC-102 5C,5C,large,13,LCOR-573,1658949137,0.005598454,5.598453651,48.31497043,597.9400968,429.0883173,43.35802181,60.41996183,0.52599838,2.946057082,0.47885012,0.303164445,241.7430115,30.42507352,30.42507352,4.365585729,73.82811354,3.228594765,4.373123747,1.136990964,-246.891806,4.785948852,0.362791576,-5.40E-05,48.31497043,5.598453651,47.85910377,667.6570422,618.4890909,0.006337015,67.13740472,5.550341251,26.55900813,31.93425758,-0.000913529,78.55,0,0,1,0,52768.6589,RECT-316-20201105-17_55_35,10214.9,1337.403655,3225.17,0.585323051,-10.23143349,RECT-160-20220727-12_12_28,10110.4,1006.3216,1748.1,0.424334077,0.5,1261.239891,48.31497043,267.5935324,0.046419721,0.844957382,990.3874075,-,0,990.3874075,0.433449226,0.978970664,0.660945725,1.806148041,0.782443232,0.963469549,0.036530451,1500.034194,1261.239891,0.840807427,0.161158334,6,0.5,0: Broadleaf,2,FALSE,1658949137,597.9400968,649.5773548,31.95146452,26.53453871,599.5560968,31.73904839,600.2934194,100.9469355,0.099912113,30.45520645,30.36391935,999.9,0,0,9999.712903,0,270.8141613,1500.034194,0.972994065,0.027005881,0,1005.876452,4.99935,15848.44516,14585.2129,37.038,40.022,37.264,38.3323871,39.062,1454.662258,40.37225806,0,110.8999999,0,1006.3216,28.00230772,423.83077,15854.776,15,1658949174,12:12:53,1658949174,1658948737,54,-0.268,0.005,-1.616,-0.026,650,14,0.09,0.02,100,100,-1.616,0.2124,-0.359616318,-0.001884053,5.78E-07,-2.32E-11,0.212428913,0,0,0,4,2111,2,24,1.5,6.8,1.5564,2.41333,1.5979,2.33276,1.59424,2.48901,41.1705,14.2021,18,626.502,368.037,26.9577,32.7636,30.0015,32.5786,32.5556,31.1813,-30,-30,26.628,650.13,16.1856,99.3164,99.4286
56,1658949313,8890.6,20220727 12:15:13,12:15:13,5,Gandalf,6,5,43.7,43.3,43.5,ch,30,LC-102 5C,5C,large,13,LCOR-573,1658949305,0.009447335,9.447334978,54.13898879,799.6008,640.0338931,64.66645625,80.78845621,0.677339348,2.946053099,0.601253217,0.381904654,241.7392677,29.50660525,29.50660525,4.141188598,59.351286,2.606649999,4.391901464,1.534538599,-416.6274725,162.5549945,12.27097115,-0.062239119,54.13898879,9.447334978,54.54087422,875.8303853,820.5777515,-0.045020948,67.11682808,9.400201229,16.72866414,25.87673515,0.00146355,78.55,0,0,1,0,52755.29582,RECT-316-20201105-17_55_35,10214.9,1337.403655,3225.17,0.585323051,-10.23143349,RECT-161-20220727-12_15_16,10111.4,1002.62372,1738.48,0.423275666,0.5,1261.222911,54.13898879,266.9224838,0.051038101,0.855166582,987.2921989,-,0,987.2921989,0.432094589,0.979590295,0.664330286,1.834703762,0.787539201,0.964610988,0.035389012,1500.014333,1261.222911,0.840807239,0.161157972,6,0.5,0: Broadleaf,2,FALSE,1658949305,799.6008,861.2856333,25.79922333,16.59685333,801.1938,25.54139333,600.0802667,100.9360333,0.099953883,30.53007333,30.04421333,999.9,0,0,10000.77033,0,282.6129667,1500.014333,0.9730008,0.0269989,0,1002.2846,4.99935,15789.10333,14585.05,36.7416,39.875,37.05786667,37.6748,38.75413333,1454.652,40.36233333,0,167.3,0,1002.62372,32.22123076,473.7307692,15793.884,15,1658949347,12:15:46,1658949347,1658948737,55,0.236,0.005,-1.593,-0.026,852,14,0.14,0.02,100,100,-1.593,0.2603,-0.627382415,-0.001884053,5.78E-07,-2.32E-11,-0.140275423,-0.002553265,0.000833562,-4.83E-06,4,2111,2,24,2.3,9.6,1.93481,2.40356,1.5979,2.33643,1.59424,2.43042,41.1446,14.1933,18,629.355,358.923,28.5104,32.5416,29.9901,32.4313,32.4043,38.7535,47.3089,0,28.8,861.974,16.825,99.3648,99.4792
57,1658949452,9029.6,20220727 12:17:32,12:17:32,5,Gandalf,6,5,43.7,43.3,43.5,ch,30,LC-102 5C,5C,large,13,LCOR-573,1658949444,0.009681816,9.681815973,55.54336964,999.0362667,838.6754872,84.73434663,100.9361626,0.716727192,2.945872487,0.632119832,0.401841169,241.7387353,29.19163383,29.19163383,4.066586351,59.37345889,2.569937752,4.32842856,1.496648599,-426.9680844,172.1966171,12.96300858,-0.069723421,55.54336964,9.681815973,55.68297141,1081.389864,1024.893879,-0.01886563,67.04188646,9.646773254,15.96473308,25.36987939,-0.000854192,78.55,0,0,1,0,52794.26034,RECT-316-20201105-17_55_35,10214.9,1337.403655,3225.17,0.585323051,-10.23143349,RECT-162-20220727-12_17_35,10110.4,982.3867308,1680.44,0.415399103,0.5,1261.216829,55.54336964,261.9541699,0.05215186,0.919241389,968.2993531,-,0,968.2993531,0.423782252,0.980218265,0.684456596,2.034925099,0.818284532,0.966161983,0.033838017,1500.006667,1261.216829,0.840807482,0.161158441,6,0.5,0: Broadleaf,2,FALSE,1658949444,999.0362667,1064.242667,25.43648333,16.00230667,1000.757333,25.22406333,600.087,100.9334333,0.100098617,30.27587333,29.78219333,999.9,0,0,10000.00133,0,278.6468333,1500.006667,0.972992667,0.027007167,0,982.3240667,4.99935,15493.04,14584.93,36.812,39.875,37.062,38.30393333,38.78306667,1454.634667,40.37433333,0,138.1999998,0,982.3867308,-6.065538489,-94.40000037,15493.59231,15,1658949347,12:15:46,1658949347,1658948737,55,0.236,0.005,-1.593,-0.026,852,14,0.14,0.02,100,100,-1.719,0.2124,-0.391649418,-0.001884053,5.78E-07,-2.32E-11,0.212428913,0,0,0,4,2111,2,24,1.8,11.9,2.30103,2.38892,1.5979,2.33643,1.59424,2.45972,41.1187,14.1846,18,629.867,358.668,29.2989,32.4886,30.0001,32.3661,32.3392,46.0672,51.5579,0,29.4297,1064.86,16.1629,99.3817,99.4967
58,1658949599,9176.6,20220727 12:19:59,12:19:59,5,Gandalf,6,5,43.7,43.3,43.5,ch,30,LC-102 5C,5C,large,13,LCOR-573,1658949591,0.00960961,9.609610013,54.72191445,1199.937667,1035.954295,104.6727259,121.2415905,0.711524281,2.945641648,0.628058841,0.399216936,241.7396438,29.24744165,29.24744165,4.079718595,59.58827524,2.584742957,4.337670366,1.494975638,-423.7838016,169.2302186,12.74656741,-0.067371747,54.72191445,9.609610013,56.03073985,1286.738972,1230.356848,-0.126088421,67.01317722,9.551964699,16.19949242,25.51296545,-0.001276423,78.55,0,0,1,0,52781.27612,RECT-316-20201105-17_55_35,10214.9,1337.403655,3225.17,0.585323051,-10.23143349,RECT-163-20220727-12_20_02,10109,961.4645385,1632.33,0.410986419,0.5,1261.222601,54.72191445,259.1726802,0.051500304,0.975807588,952.1293546,-,0,952.1293546,0.416705351,0.986275838,0.700752977,2.274688144,0.843769677,0.976699753,0.023300247,1500.013667,1261.222601,0.840807406,0.161158294,6,0.5,0: Broadleaf,2,FALSE,1658949591,1199.937667,1266.18,25.58140667,16.21911,1201.427667,25.36897,600.0952333,100.9398,0.100107243,30.31308667,29.86789667,999.9,0,0,9998.058667,0,293.5267667,1500.013667,0.9729964,0.02700364,0,961.3170333,4.99935,15185.64667,14585.02333,37,40.062,37.2395,38.34356667,39,1454.643,40.37066667,0,146,0,961.4645385,-83.82064949,-1273.073503,15187.77692,15,1658949619,12:20:18,1658949619,1658948737,56,0.407,0.005,-1.49,-0.026,1268,14,0.11,0.02,100,100,-1.49,0.2124,-0.391649418,-0.001884053,5.78E-07,-2.32E-11,0.212428913,0,0,0,4,2111,2,24,4.2,14.4,2.65503,2.39868,1.5979,2.33521,1.59424,2.33032,41.0928,14.1583,18,629.502,358.907,28.7645,32.5413,30.0002,32.3868,32.3633,53.1448,50.8709,0,28.82,1267.78,16.3239,99.3661,99.4776
59,1658949695,9272.1,20220727 12:21:34,12:21:34,5,Gandalf,6,5,43.7,43.3,43.5,ch,30,LC-102 5C,5C,large,13,LCOR-573,1658949687,0.009186166,9.186165534,54.99838239,1493.940742,1317.705729,133.1397757,150.9463994,0.684119676,2.945978368,0.606593928,0.385351959,241.736997,29.42437299,29.42437299,4.121597391,60.68919943,2.642695737,4.354474539,1.478901654,-405.1099001,151.8673038,11.45131809,-0.054281174,54.99838239,9.186165534,57.90057416,1592.557019,1533.715697,-0.014139422,67.00917537,9.203723101,17.13543689,26.09898848,-0.000299504,78.55,0,0,1,0,52779.20499,RECT-316-20201105-17_55_35,10214.9,1337.403655,3225.17,0.585323051,-10.23143349,RECT-164-20220727-12_21_37,10108.8,936.24508,1615.23,0.420364233,0.5,1261.208681,54.99838239,265.0835098,0.051720082,0.996724925,946.2858676,-,0,946.2858676,0.414147912,1.015009905,0.706459788,2.443918408,0.852828002,1.025895408,-0.025895408,1499.997097,1261.208681,0.840807414,0.16115831,6,0.5,0: Broadleaf,2,FALSE,1658949687,1493.940742,1562.650968,26.15518387,17.2108129,1495.577742,25.94275161,600.1025484,100.9389677,0.100113071,30.38057419,29.98435484,999.9,0,0,10000.05484,0,290.5295484,1499.997097,0.972996516,0.027003506,0,935.7226452,4.99935,14790.30968,14584.87097,37,40.21341935,37.304,38.50770968,39.038,1454.627097,40.37064516,0,94.89999986,0,936.24508,109.6560002,1662.884619,14798.184,15,1658949731,12:22:10,1658949731,1658948737,57,-0.036,0.005,-1.637,-0.026,1554,14,0.23,0.02,100,100,-1.637,0.2125,0.016426569,-0.001884053,5.78E-07,-2.32E-11,0.212428913,0,0,0,4,2111,2,24,1.3,16,3.16284,2.38403,1.59912,2.33398,1.59424,2.40112,41.1187,14.1495,18,629.197,360.013,28.7294,32.5809,30.0001,32.4194,32.3963,63.2931,47.43,0,28.7384,1568.45,17.0307,99.3596,99.4731
60,1658949827,9404.6,20220727 12:23:47,12:23:47,5,Gandalf,6,5,43.7,43.3,43.5,ch,30,LC-102 5C,5C,large,13,LCOR-573,1658949819,0.009331949,9.331948507,57.1944534,1993.419333,1799.439096,181.814161,201.4137985,0.685553495,2.945932275,0.607721094,0.386079707,241.7399922,29.24522572,29.24522572,4.079196458,59.70356148,2.578791018,4.319325269,1.50040544,-411.5389291,157.8561479,11.8842001,-0.058588962,57.1944534,9.331948507,57.26114362,2107.205854,2047.036545,0.438464781,67.01587095,9.317871395,16.36628268,25.45140606,-0.001075872,78.55,0,0,1,0,52802.50177,RECT-316-20201105-17_55_35,10214.9,1337.403655,3225.17,0.585323051,-10.23143349,RECT-165-20220727-12_23_50,10108.7,945.3691923,1581.62,0.402277922,0.5,1261.224801,57.1944534,253.6814462,0.053460641,1.039156055,934.6498786,-,0,934.6498786,0.409055349,0.983431517,0.71754445,2.605275279,0.870632112,0.972280623,0.027719377,1500.016333,1261.224801,0.840807378,0.16115824,6,0.5,0: Broadleaf,2,FALSE,1658949819,1993.419333,2069.206,25.52264,16.4301,1995.574333,25.31020333,600.0813333,100.9393667,0.09998575,30.23915,29.75760333,999.9,0,0,9999.753333,0,594.1686333,1500.016333,0.9729992,0.02700042,0,944.0097,4.99935,14910.59,14585.05667,37.062,40.2458,37.208,38.47896667,39.14773333,1454.647,40.36933333,0,131.9000001,0,945.3691923,208.7371968,3200.058123,14931.41154,15,1658949868,12:24:27,1658949868,1658948737,58,-0.506,0.005,-2.155,-0.026,2055,14,0.27,0.02,100,100,-2.155,0.2124,-0.018579534,-0.001884053,5.78E-07,-2.32E-11,0.212428913,0,0,0,4,2111,2,24,1.6,18.2,3.95142,2.37183,1.5979,2.33398,1.59424,2.43774,41.1187,14.1408,18,629.197,360.307,29.2851,32.6561,30.0001,32.4808,32.4535,79.0635,49.593,0,29.3202,2073.46,16.5165,99.3406,99.457
61,1658950060,9637.6,20220727 12:27:40,12:27:40,5,Gandalf,6,5,43.7,43.3,43.5,ch,30,LC-102 5C,5C,large,13,LCOR-573,1658950052,0.008717701,8.717700528,56.58292791,1999.932,1795.72301,181.4438084,202.0775346,0.630886858,2.946209996,0.56433479,0.358101863,241.7381688,29.5449328,29.5449328,4.150347546,60.67322614,2.641935992,4.354368739,1.508411554,-384.4505933,132.662621,10.00837832,-0.041425125,56.58292791,8.717700528,55.48971842,2111.083089,2054.470424,0.029753551,67.01616004,8.681015814,17.70594429,26.15869818,1.26E-05,78.55,0,0,1,0,52786.01618,RECT-316-20201105-17_55_35,10214.9,1337.403655,3225.17,0.585323051,-10.23143349,RECT-166-20220727-12_27_44,10108.3,961.16276,1520.23,0.367751748,0.5,1261.215021,56.58292791,231.9070143,0.052976186,1.121501352,912.8656588,-,0,912.8656588,0.39952135,0.920480842,0.737333737,3.057913992,0.903152026,0.874227951,0.125772049,1500.004667,1261.215021,0.840807398,0.161158278,6,0.5,0: Broadleaf,2,FALSE,1658950052,1999.932,2073.94,26.14685667,17.65821333,2002.094333,25.93443,600.0789333,100.9423667,0.099836057,30.38015,30.01008,999.9,0,0,10001.03467,0,1106.987333,1500.004667,0.972997333,0.027002567,0,960.5378,4.99935,15169.7,14584.96333,37.125,40.2143,37.37913333,38.03303333,39.1082,1454.634667,40.37,0,232.5,0,961.16276,43.14600005,618.4153856,15178.692,15,1658949868,12:24:27,1658949868,1658948737,58,-0.506,0.005,-2.155,-0.026,2055,14,0.27,0.02,100,100,-2.16,0.2125,-0.524219668,-0.001884053,5.78E-07,-2.32E-11,0.212428913,0,0,0,4,2111,2,24,3.2,22.1,3.95264,2.3645,1.59912,2.33398,1.59424,2.44873,41.1964,14.097,18,628.521,361.171,28.1031,32.7607,29.9999,32.5836,32.5597,79.0904,43.7952,0,28.3424,2072.17,17.7579,99.3156,99.4296
