"","tier","Csetpoint","sample_date.x.x","n.x","A_sd","A","A_se","A_qt","A_upper","A_lower","gsw_sd","gsw","gsw_se","gsw_qt","gsw_upper","gsw_lower","Ci_sd","Ci","Ci_se","Ci_qt","Ci_upper","Ci_lower","sample_date.x.y","n.y","PhiPS2_sd","PhiPS2","PhiPS2_se","PhiPS2_qt","PhiPS2_upper","PhiPS2_lower","ETR_sd","ETR","ETR_se","ETR_qt","ETR_upper","ETR_lower"
"1289","top",800,"Jun14",3,1.64232310799595,29.98633257,0.948195688497804,3.18244630528371,33.0039144355458,26.9687507044542,0.0431880594148408,0.228754347,0.0249346377289359,3.18244630528371,0.30810749271404,0.14940120128596,43.7418029135076,560.0771471,25.2543416869532,3.18244630528371,640.447733494017,479.706560705984,"Jun22",3,0.0244263258012746,0.255192191666667,0.0141025457766794,3.18244630528371,0.300072786368754,0.210311596964579,15.3998179288585,160.923098766667,8.8910890266977,3.18244630528371,189.218512189629,132.627685343704
"1290","top",800,"Jun22",3,3.96048492860514,24.9538597866667,2.28658703965163,3.18244630528371,32.2308002627156,17.6769193106177,0.0599726106810517,0.1997629295,0.0346252029207098,3.18244630528371,0.309955778604712,0.0895700803952884,58.221016994996,560.851432233333,33.6139198345547,3.18244630528371,667.825927216915,453.876937249752,"Aug29",3,0.07194651351567,0.170860231,0.0415383389455271,3.18244630528371,0.303053764304815,0.0386666976951849,45.3708542373767,107.74505145,26.1948749073127,3.18244630528371,191.108834316146,24.3812685838537
"1291","top",800,"Jun22",3,3.96048492860514,24.9538597866667,2.28658703965163,3.18244630528371,32.2308002627156,17.6769193106177,0.0599726106810517,0.1997629295,0.0346252029207098,3.18244630528371,0.309955778604712,0.0895700803952884,58.221016994996,560.851432233333,33.6139198345547,3.18244630528371,667.825927216915,453.876937249752,"July18",3,0.0238354951335118,0.266213821,0.0137614295316011,3.18244630528371,0.310008831568266,0.222418810431734,15.0303933010516,167.8754236,8.67780161838807,3.18244630528371,195.492061298424,140.258785901576
"1292","top",800,"Jun22",3,3.96048492860514,24.9538597866667,2.28658703965163,3.18244630528371,32.2308002627156,17.6769193106177,0.0599726106810517,0.1997629295,0.0346252029207098,3.18244630528371,0.309955778604712,0.0895700803952884,58.221016994996,560.851432233333,33.6139198345547,3.18244630528371,667.825927216915,453.876937249752,"July20",2,0.0542929003390109,0.268237629,0.038390878,4.30265272974946,0.433420245024179,0.103055012975821,34.233833551108,169.15961445,24.20697585,4.30265272974946,273.313825169982,65.0054037300182
"1293","top",800,"Jun22",3,3.96048492860514,24.9538597866667,2.28658703965163,3.18244630528371,32.2308002627156,17.6769193106177,0.0599726106810517,0.1997629295,0.0346252029207098,3.18244630528371,0.309955778604712,0.0895700803952884,58.221016994996,560.851432233333,33.6139198345547,3.18244630528371,667.825927216915,453.876937249752,"July27",3,0.0582816087484427,0.206981294666667,0.0336489024997179,3.18244630528371,0.314067120103745,0.0998954692295879,36.7501950097097,130.5193069,21.2177349816271,3.18244630528371,198.043609198768,62.9950046012319
"1294","top",800,"Jun22",3,3.96048492860514,24.9538597866667,2.28658703965163,3.18244630528371,32.2308002627156,17.6769193106177,0.0599726106810517,0.1997629295,0.0346252029207098,3.18244630528371,0.309955778604712,0.0895700803952884,58.221016994996,560.851432233333,33.6139198345547,3.18244630528371,667.825927216915,453.876937249752,"Jun14",3,0.0263783688165069,0.309083007,0.0152295583369935,3.18244630528371,0.357550258660668,0.260615755339332,16.6309137254359,194.907753266667,9.60186251624983,3.18244630528371,225.465165155348,164.350341377985
"1295","top",800,"Jun22",3,3.96048492860514,24.9538597866667,2.28658703965163,3.18244630528371,32.2308002627156,17.6769193106177,0.0599726106810517,0.1997629295,0.0346252029207098,3.18244630528371,0.309955778604712,0.0895700803952884,58.221016994996,560.851432233333,33.6139198345547,3.18244630528371,667.825927216915,453.876937249752,"Jun22",3,0.0244263258012746,0.255192191666667,0.0141025457766794,3.18244630528371,0.300072786368754,0.210311596964579,15.3998179288585,160.923098766667,8.8910890266977,3.18244630528371,189.218512189629,132.627685343704
"1296","top",1000,"Aug29",3,10.161283689154,21.322493277,5.8666198732452,3.18244630528371,39.9926960171131,2.65229053688685,0.0868340870187064,0.13615097,0.0501336835150856,3.18244630528371,0.295698725872847,-0.0233967858728467,64.4360285691449,677.417196966667,37.2021584399062,3.18244630528371,795.811068642325,559.023325291008,"Aug29",3,0.0641880160560094,0.168182823333333,0.037058968348685,3.18244630528371,0.286121000232232,0.0502446464344348,40.4773723156391,106.054351003333,23.369621802523,3.18244630528371,180.42691756465,31.6817844420166
"1297","top",1000,"Aug29",3,10.161283689154,21.322493277,5.8666198732452,3.18244630528371,39.9926960171131,2.65229053688685,0.0868340870187064,0.13615097,0.0501336835150856,3.18244630528371,0.295698725872847,-0.0233967858728467,64.4360285691449,677.417196966667,37.2021584399062,3.18244630528371,795.811068642325,559.023325291008,"July18",3,0.0195785339458511,0.270388436333333,0.0113036718439754,3.18244630528371,0.306361765029332,0.234415107637334,12.3446941908805,170.509151333333,7.12721251416847,3.18244630528371,193.191122466021,147.827180200646
"1298","top",1000,"Aug29",3,10.161283689154,21.322493277,5.8666198732452,3.18244630528371,39.9926960171131,2.65229053688685,0.0868340870187064,0.13615097,0.0501336835150856,3.18244630528371,0.295698725872847,-0.0233967858728467,64.4360285691449,677.417196966667,37.2021584399062,3.18244630528371,795.811068642325,559.023325291008,"July20",2,0.0655732927948933,0.268900826,0.04636732,4.30265272974946,0.468403301969167,0.0693983500308331,41.3492101588068,169.5700979,29.2383069,4.30265272974946,295.372378896537,43.7678169034625
"1299","top",1000,"Aug29",3,10.161283689154,21.322493277,5.8666198732452,3.18244630528371,39.9926960171131,2.65229053688685,0.0868340870187064,0.13615097,0.0501336835150856,3.18244630528371,0.295698725872847,-0.0233967858728467,64.4360285691449,677.417196966667,37.2021584399062,3.18244630528371,795.811068642325,559.023325291008,"July27",3,0.0590212149358932,0.213072422333333,0.0340759143311367,3.18244630528371,0.321517189995623,0.104627654671043,37.2318522688997,134.373150666667,21.4958199298776,3.18244630528371,202.78244338155,65.9638579517837
"1300","top",1000,"Aug29",3,10.161283689154,21.322493277,5.8666198732452,3.18244630528371,39.9926960171131,2.65229053688685,0.0868340870187064,0.13615097,0.0501336835150856,3.18244630528371,0.295698725872847,-0.0233967858728467,64.4360285691449,677.417196966667,37.2021584399062,3.18244630528371,795.811068642325,559.023325291008,"Jun14",3,0.0260384230582357,0.299191617,0.0150332905619458,3.18244630528371,0.347034257005121,0.251348976994879,16.4170982349863,188.6694088,9.47841608528187,3.18244630528371,218.833959050547,158.504858549453
"1301","top",1000,"Aug29",3,10.161283689154,21.322493277,5.8666198732452,3.18244630528371,39.9926960171131,2.65229053688685,0.0868340870187064,0.13615097,0.0501336835150856,3.18244630528371,0.295698725872847,-0.0233967858728467,64.4360285691449,677.417196966667,37.2021584399062,3.18244630528371,795.811068642325,559.023325291008,"Jun22",3,0.0229707125515852,0.250782016,0.0132621470751352,3.18244630528371,0.292988086959393,0.208575945040607,14.4856492292287,158.143066333333,8.36329348188169,3.18244630528371,184.758798774751,131.527333891916
"1302","top",1000,"July18",3,1.86556506423266,24.34683064,1.07708449202549,3.18244630528371,27.7745942021249,20.9190670778751,0.0338931222425382,0.11566954,0.0195682032504063,3.18244630528371,0.177944296135296,0.0533947838647037,68.3198806052684,595.491285833333,39.4445014584548,3.18244630528371,721.021293763551,469.961277903116,"Aug29",3,0.0641880160560094,0.168182823333333,0.037058968348685,3.18244630528371,0.286121000232232,0.0502446464344348,40.4773723156391,106.054351003333,23.369621802523,3.18244630528371,180.42691756465,31.6817844420166
"1303","top",1000,"July18",3,1.86556506423266,24.34683064,1.07708449202549,3.18244630528371,27.7745942021249,20.9190670778751,0.0338931222425382,0.11566954,0.0195682032504063,3.18244630528371,0.177944296135296,0.0533947838647037,68.3198806052684,595.491285833333,39.4445014584548,3.18244630528371,721.021293763551,469.961277903116,"July18",3,0.0195785339458511,0.270388436333333,0.0113036718439754,3.18244630528371,0.306361765029332,0.234415107637334,12.3446941908805,170.509151333333,7.12721251416847,3.18244630528371,193.191122466021,147.827180200646
"1304","top",1000,"July18",3,1.86556506423266,24.34683064,1.07708449202549,3.18244630528371,27.7745942021249,20.9190670778751,0.0338931222425382,0.11566954,0.0195682032504063,3.18244630528371,0.177944296135296,0.0533947838647037,68.3198806052684,595.491285833333,39.4445014584548,3.18244630528371,721.021293763551,469.961277903116,"July20",2,0.0655732927948933,0.268900826,0.04636732,4.30265272974946,0.468403301969167,0.0693983500308331,41.3492101588068,169.5700979,29.2383069,4.30265272974946,295.372378896537,43.7678169034625
"1305","top",1000,"July18",3,1.86556506423266,24.34683064,1.07708449202549,3.18244630528371,27.7745942021249,20.9190670778751,0.0338931222425382,0.11566954,0.0195682032504063,3.18244630528371,0.177944296135296,0.0533947838647037,68.3198806052684,595.491285833333,39.4445014584548,3.18244630528371,721.021293763551,469.961277903116,"July27",3,0.0590212149358932,0.213072422333333,0.0340759143311367,3.18244630528371,0.321517189995623,0.104627654671043,37.2318522688997,134.373150666667,21.4958199298776,3.18244630528371,202.78244338155,65.9638579517837
"1306","top",1000,"July18",3,1.86556506423266,24.34683064,1.07708449202549,3.18244630528371,27.7745942021249,20.9190670778751,0.0338931222425382,0.11566954,0.0195682032504063,3.18244630528371,0.177944296135296,0.0533947838647037,68.3198806052684,595.491285833333,39.4445014584548,3.18244630528371,721.021293763551,469.961277903116,"Jun14",3,0.0260384230582357,0.299191617,0.0150332905619458,3.18244630528371,0.347034257005121,0.251348976994879,16.4170982349863,188.6694088,9.47841608528187,3.18244630528371,218.833959050547,158.504858549453
"1307","top",1000,"July18",3,1.86556506423266,24.34683064,1.07708449202549,3.18244630528371,27.7745942021249,20.9190670778751,0.0338931222425382,0.11566954,0.0195682032504063,3.18244630528371,0.177944296135296,0.0533947838647037,68.3198806052684,595.491285833333,39.4445014584548,3.18244630528371,721.021293763551,469.961277903116,"Jun22",3,0.0229707125515852,0.250782016,0.0132621470751352,3.18244630528371,0.292988086959393,0.208575945040607,14.4856492292287,158.143066333333,8.36329348188169,3.18244630528371,184.758798774751,131.527333891916
"1308","top",1000,"July20",2,3.11163782266081,25.765710545,2.200260205,4.30265272974946,35.2326661222024,16.2987549677976,0.0292575973678042,0.1036655695,0.0206882455,4.30265272974946,0.192679905474302,0.014651233525698,178.821552648413,543.6251737,126.4459325,4.30265272974946,1087.67811033684,-0.427762936841305,"Aug29",3,0.0641880160560094,0.168182823333333,0.037058968348685,3.18244630528371,0.286121000232232,0.0502446464344348,40.4773723156391,106.054351003333,23.369621802523,3.18244630528371,180.42691756465,31.6817844420166
"1309","top",1000,"July20",2,3.11163782266081,25.765710545,2.200260205,4.30265272974946,35.2326661222024,16.2987549677976,0.0292575973678042,0.1036655695,0.0206882455,4.30265272974946,0.192679905474302,0.014651233525698,178.821552648413,543.6251737,126.4459325,4.30265272974946,1087.67811033684,-0.427762936841305,"July18",3,0.0195785339458511,0.270388436333333,0.0113036718439754,3.18244630528371,0.306361765029332,0.234415107637334,12.3446941908805,170.509151333333,7.12721251416847,3.18244630528371,193.191122466021,147.827180200646
"1310","top",1000,"July20",2,3.11163782266081,25.765710545,2.200260205,4.30265272974946,35.2326661222024,16.2987549677976,0.0292575973678042,0.1036655695,0.0206882455,4.30265272974946,0.192679905474302,0.014651233525698,178.821552648413,543.6251737,126.4459325,4.30265272974946,1087.67811033684,-0.427762936841305,"July20",2,0.0655732927948933,0.268900826,0.04636732,4.30265272974946,0.468403301969167,0.0693983500308331,41.3492101588068,169.5700979,29.2383069,4.30265272974946,295.372378896537,43.7678169034625
"1311","top",1000,"July20",2,3.11163782266081,25.765710545,2.200260205,4.30265272974946,35.2326661222024,16.2987549677976,0.0292575973678042,0.1036655695,0.0206882455,4.30265272974946,0.192679905474302,0.014651233525698,178.821552648413,543.6251737,126.4459325,4.30265272974946,1087.67811033684,-0.427762936841305,"July27",3,0.0590212149358932,0.213072422333333,0.0340759143311367,3.18244630528371,0.321517189995623,0.104627654671043,37.2318522688997,134.373150666667,21.4958199298776,3.18244630528371,202.78244338155,65.9638579517837
"1312","top",1000,"July20",2,3.11163782266081,25.765710545,2.200260205,4.30265272974946,35.2326661222024,16.2987549677976,0.0292575973678042,0.1036655695,0.0206882455,4.30265272974946,0.192679905474302,0.014651233525698,178.821552648413,543.6251737,126.4459325,4.30265272974946,1087.67811033684,-0.427762936841305,"Jun14",3,0.0260384230582357,0.299191617,0.0150332905619458,3.18244630528371,0.347034257005121,0.251348976994879,16.4170982349863,188.6694088,9.47841608528187,3.18244630528371,218.833959050547,158.504858549453
"1313","top",1000,"July20",2,3.11163782266081,25.765710545,2.200260205,4.30265272974946,35.2326661222024,16.2987549677976,0.0292575973678042,0.1036655695,0.0206882455,4.30265272974946,0.192679905474302,0.014651233525698,178.821552648413,543.6251737,126.4459325,4.30265272974946,1087.67811033684,-0.427762936841305,"Jun22",3,0.0229707125515852,0.250782016,0.0132621470751352,3.18244630528371,0.292988086959393,0.208575945040607,14.4856492292287,158.143066333333,8.36329348188169,3.18244630528371,184.758798774751,131.527333891916
"1314","top",1000,"July27",3,5.9399195846616,20.85632679,3.42941417116911,3.18244630528371,31.7702532483247,9.94240033167529,0.0194217602334941,0.0993150573333333,0.0112131584989442,3.18244630528371,0.135000332168859,0.0636297824978077,123.994741108688,600.2478427,71.5883971571991,3.18244630528371,828.074072734111,372.421612665889,"Aug29",3,0.0641880160560094,0.168182823333333,0.037058968348685,3.18244630528371,0.286121000232232,0.0502446464344348,40.4773723156391,106.054351003333,23.369621802523,3.18244630528371,180.42691756465,31.6817844420166
"1315","top",1000,"July27",3,5.9399195846616,20.85632679,3.42941417116911,3.18244630528371,31.7702532483247,9.94240033167529,0.0194217602334941,0.0993150573333333,0.0112131584989442,3.18244630528371,0.135000332168859,0.0636297824978077,123.994741108688,600.2478427,71.5883971571991,3.18244630528371,828.074072734111,372.421612665889,"July18",3,0.0195785339458511,0.270388436333333,0.0113036718439754,3.18244630528371,0.306361765029332,0.234415107637334,12.3446941908805,170.509151333333,7.12721251416847,3.18244630528371,193.191122466021,147.827180200646
"1316","top",1000,"July27",3,5.9399195846616,20.85632679,3.42941417116911,3.18244630528371,31.7702532483247,9.94240033167529,0.0194217602334941,0.0993150573333333,0.0112131584989442,3.18244630528371,0.135000332168859,0.0636297824978077,123.994741108688,600.2478427,71.5883971571991,3.18244630528371,828.074072734111,372.421612665889,"July20",2,0.0655732927948933,0.268900826,0.04636732,4.30265272974946,0.468403301969167,0.0693983500308331,41.3492101588068,169.5700979,29.2383069,4.30265272974946,295.372378896537,43.7678169034625
"1317","top",1000,"July27",3,5.9399195846616,20.85632679,3.42941417116911,3.18244630528371,31.7702532483247,9.94240033167529,0.0194217602334941,0.0993150573333333,0.0112131584989442,3.18244630528371,0.135000332168859,0.0636297824978077,123.994741108688,600.2478427,71.5883971571991,3.18244630528371,828.074072734111,372.421612665889,"July27",3,0.0590212149358932,0.213072422333333,0.0340759143311367,3.18244630528371,0.321517189995623,0.104627654671043,37.2318522688997,134.373150666667,21.4958199298776,3.18244630528371,202.78244338155,65.9638579517837
"1318","top",1000,"July27",3,5.9399195846616,20.85632679,3.42941417116911,3.18244630528371,31.7702532483247,9.94240033167529,0.0194217602334941,0.0993150573333333,0.0112131584989442,3.18244630528371,0.135000332168859,0.0636297824978077,123.994741108688,600.2478427,71.5883971571991,3.18244630528371,828.074072734111,372.421612665889,"Jun14",3,0.0260384230582357,0.299191617,0.0150332905619458,3.18244630528371,0.347034257005121,0.251348976994879,16.4170982349863,188.6694088,9.47841608528187,3.18244630528371,218.833959050547,158.504858549453
"1319","top",1000,"July27",3,5.9399195846616,20.85632679,3.42941417116911,3.18244630528371,31.7702532483247,9.94240033167529,0.0194217602334941,0.0993150573333333,0.0112131584989442,3.18244630528371,0.135000332168859,0.0636297824978077,123.994741108688,600.2478427,71.5883971571991,3.18244630528371,828.074072734111,372.421612665889,"Jun22",3,0.0229707125515852,0.250782016,0.0132621470751352,3.18244630528371,0.292988086959393,0.208575945040607,14.4856492292287,158.143066333333,8.36329348188169,3.18244630528371,184.758798774751,131.527333891916
"1320","top",1000,"Jun14",3,2.04746504003537,30.7749520666667,1.18210449202077,3.18244630528371,34.5369361397574,27.0129679935759,0.0434741614704331,0.221007809333333,0.0250998188277478,3.18244630528371,0.30088663502499,0.141128983641677,54.2112921361087,740.576803933333,31.2989041078998,3.18244630528371,840.183885670948,640.969722195719,"Aug29",3,0.0641880160560094,0.168182823333333,0.037058968348685,3.18244630528371,0.286121000232232,0.0502446464344348,40.4773723156391,106.054351003333,23.369621802523,3.18244630528371,180.42691756465,31.6817844420166
"1321","top",1000,"Jun14",3,2.04746504003537,30.7749520666667,1.18210449202077,3.18244630528371,34.5369361397574,27.0129679935759,0.0434741614704331,0.221007809333333,0.0250998188277478,3.18244630528371,0.30088663502499,0.141128983641677,54.2112921361087,740.576803933333,31.2989041078998,3.18244630528371,840.183885670948,640.969722195719,"July18",3,0.0195785339458511,0.270388436333333,0.0113036718439754,3.18244630528371,0.306361765029332,0.234415107637334,12.3446941908805,170.509151333333,7.12721251416847,3.18244630528371,193.191122466021,147.827180200646
"1322","top",1000,"Jun14",3,2.04746504003537,30.7749520666667,1.18210449202077,3.18244630528371,34.5369361397574,27.0129679935759,0.0434741614704331,0.221007809333333,0.0250998188277478,3.18244630528371,0.30088663502499,0.141128983641677,54.2112921361087,740.576803933333,31.2989041078998,3.18244630528371,840.183885670948,640.969722195719,"July20",2,0.0655732927948933,0.268900826,0.04636732,4.30265272974946,0.468403301969167,0.0693983500308331,41.3492101588068,169.5700979,29.2383069,4.30265272974946,295.372378896537,43.7678169034625
"1323","top",1000,"Jun14",3,2.04746504003537,30.7749520666667,1.18210449202077,3.18244630528371,34.5369361397574,27.0129679935759,0.0434741614704331,0.221007809333333,0.0250998188277478,3.18244630528371,0.30088663502499,0.141128983641677,54.2112921361087,740.576803933333,31.2989041078998,3.18244630528371,840.183885670948,640.969722195719,"July27",3,0.0590212149358932,0.213072422333333,0.0340759143311367,3.18244630528371,0.321517189995623,0.104627654671043,37.2318522688997,134.373150666667,21.4958199298776,3.18244630528371,202.78244338155,65.9638579517837
"1324","top",1000,"Jun14",3,2.04746504003537,30.7749520666667,1.18210449202077,3.18244630528371,34.5369361397574,27.0129679935759,0.0434741614704331,0.221007809333333,0.0250998188277478,3.18244630528371,0.30088663502499,0.141128983641677,54.2112921361087,740.576803933333,31.2989041078998,3.18244630528371,840.183885670948,640.969722195719,"Jun14",3,0.0260384230582357,0.299191617,0.0150332905619458,3.18244630528371,0.347034257005121,0.251348976994879,16.4170982349863,188.6694088,9.47841608528187,3.18244630528371,218.833959050547,158.504858549453
"1325","top",1000,"Jun14",3,2.04746504003537,30.7749520666667,1.18210449202077,3.18244630528371,34.5369361397574,27.0129679935759,0.0434741614704331,0.221007809333333,0.0250998188277478,3.18244630528371,0.30088663502499,0.141128983641677,54.2112921361087,740.576803933333,31.2989041078998,3.18244630528371,840.183885670948,640.969722195719,"Jun22",3,0.0229707125515852,0.250782016,0.0132621470751352,3.18244630528371,0.292988086959393,0.208575945040607,14.4856492292287,158.143066333333,8.36329348188169,3.18244630528371,184.758798774751,131.527333891916
"1326","top",1000,"Jun22",3,4.19976684894308,26.1136428033333,2.42473652077095,3.18244630528371,33.8302365851473,18.3970490215193,0.0567741584846755,0.200011326,0.0327785756841419,3.18244630528371,0.30432738307846,0.0956952689215403,62.399332702693,746.279844266667,36.0262715331528,3.18244630528371,860.931519000496,631.628169532837,"Aug29",3,0.0641880160560094,0.168182823333333,0.037058968348685,3.18244630528371,0.286121000232232,0.0502446464344348,40.4773723156391,106.054351003333,23.369621802523,3.18244630528371,180.42691756465,31.6817844420166
"1327","top",1000,"Jun22",3,4.19976684894308,26.1136428033333,2.42473652077095,3.18244630528371,33.8302365851473,18.3970490215193,0.0567741584846755,0.200011326,0.0327785756841419,3.18244630528371,0.30432738307846,0.0956952689215403,62.399332702693,746.279844266667,36.0262715331528,3.18244630528371,860.931519000496,631.628169532837,"July18",3,0.0195785339458511,0.270388436333333,0.0113036718439754,3.18244630528371,0.306361765029332,0.234415107637334,12.3446941908805,170.509151333333,7.12721251416847,3.18244630528371,193.191122466021,147.827180200646
"1328","top",1000,"Jun22",3,4.19976684894308,26.1136428033333,2.42473652077095,3.18244630528371,33.8302365851473,18.3970490215193,0.0567741584846755,0.200011326,0.0327785756841419,3.18244630528371,0.30432738307846,0.0956952689215403,62.399332702693,746.279844266667,36.0262715331528,3.18244630528371,860.931519000496,631.628169532837,"July20",2,0.0655732927948933,0.268900826,0.04636732,4.30265272974946,0.468403301969167,0.0693983500308331,41.3492101588068,169.5700979,29.2383069,4.30265272974946,295.372378896537,43.7678169034625
"1329","top",1000,"Jun22",3,4.19976684894308,26.1136428033333,2.42473652077095,3.18244630528371,33.8302365851473,18.3970490215193,0.0567741584846755,0.200011326,0.0327785756841419,3.18244630528371,0.30432738307846,0.0956952689215403,62.399332702693,746.279844266667,36.0262715331528,3.18244630528371,860.931519000496,631.628169532837,"July27",3,0.0590212149358932,0.213072422333333,0.0340759143311367,3.18244630528371,0.321517189995623,0.104627654671043,37.2318522688997,134.373150666667,21.4958199298776,3.18244630528371,202.78244338155,65.9638579517837
"1330","top",1000,"Jun22",3,4.19976684894308,26.1136428033333,2.42473652077095,3.18244630528371,33.8302365851473,18.3970490215193,0.0567741584846755,0.200011326,0.0327785756841419,3.18244630528371,0.30432738307846,0.0956952689215403,62.399332702693,746.279844266667,36.0262715331528,3.18244630528371,860.931519000496,631.628169532837,"Jun14",3,0.0260384230582357,0.299191617,0.0150332905619458,3.18244630528371,0.347034257005121,0.251348976994879,16.4170982349863,188.6694088,9.47841608528187,3.18244630528371,218.833959050547,158.504858549453
"1331","top",1000,"Jun22",3,4.19976684894308,26.1136428033333,2.42473652077095,3.18244630528371,33.8302365851473,18.3970490215193,0.0567741584846755,0.200011326,0.0327785756841419,3.18244630528371,0.30432738307846,0.0956952689215403,62.399332702693,746.279844266667,36.0262715331528,3.18244630528371,860.931519000496,631.628169532837,"Jun22",3,0.0229707125515852,0.250782016,0.0132621470751352,3.18244630528371,0.292988086959393,0.208575945040607,14.4856492292287,158.143066333333,8.36329348188169,3.18244630528371,184.758798774751,131.527333891916
"1332","top",1200,"Aug29",3,9.65176892970053,21.67287789,5.57245138971867,3.18244630528371,39.4069052265832,3.93885055341676,0.0854665989874856,0.134082531666667,0.0493441639321466,3.18244630528371,0.29111768385984,-0.0229526205265069,77.8061150386719,860.277854333333,44.9213814621762,3.18244630528371,1003.23773879588,717.317969870791,"Aug29",3,0.0604009004714264,0.165335122,0.0348724761464738,3.18244630528371,0.27631490486844,0.0543553391315602,38.0891200246434,104.260974066667,21.9907636994238,3.18244630528371,174.245398752265,34.2765493810682
"1333","top",1200,"Aug29",3,9.65176892970053,21.67287789,5.57245138971867,3.18244630528371,39.4069052265832,3.93885055341676,0.0854665989874856,0.134082531666667,0.0493441639321466,3.18244630528371,0.29111768385984,-0.0229526205265069,77.8061150386719,860.277854333333,44.9213814621762,3.18244630528371,1003.23773879588,717.317969870791,"July18",3,0.0227286492789379,0.267898298666667,0.0131223917795114,3.18244630528371,0.309659605901858,0.226136991431475,14.3344932645021,168.939073066667,8.27602354495716,3.18244630528371,195.277073619757,142.601072513577
"1334","top",1200,"Aug29",3,9.65176892970053,21.67287789,5.57245138971867,3.18244630528371,39.4069052265832,3.93885055341676,0.0854665989874856,0.134082531666667,0.0493441639321466,3.18244630528371,0.29111768385984,-0.0229526205265069,77.8061150386719,860.277854333333,44.9213814621762,3.18244630528371,1003.23773879588,717.317969870791,"July20",2,0.0651835277589286,0.2624529515,0.0460917145,4.30265272974946,0.460769592712258,0.0641363102877422,41.1060444099061,165.50490135,29.06636275,4.30265272974946,290.567366380176,40.4424363198244
"1335","top",1200,"Aug29",3,9.65176892970053,21.67287789,5.57245138971867,3.18244630528371,39.4069052265832,3.93885055341676,0.0854665989874856,0.134082531666667,0.0493441639321466,3.18244630528371,0.29111768385984,-0.0229526205265069,77.8061150386719,860.277854333333,44.9213814621762,3.18244630528371,1003.23773879588,717.317969870791,"July27",3,0.054254542966861,0.211392944333333,0.0313238749866773,3.18244630528371,0.311079494551853,0.111706394114813,34.2154291329535,133.308632533333,19.7542872203493,3.18244630528371,196.175590911247,70.4416741554196
"1336","top",1200,"Aug29",3,9.65176892970053,21.67287789,5.57245138971867,3.18244630528371,39.4069052265832,3.93885055341676,0.0854665989874856,0.134082531666667,0.0493441639321466,3.18244630528371,0.29111768385984,-0.0229526205265069,77.8061150386719,860.277854333333,44.9213814621762,3.18244630528371,1003.23773879588,717.317969870791,"Jun14",3,0.0244914325575851,0.291209444,0.0141401351799613,3.18244630528371,0.33620966495968,0.24620922304032,15.4436001950274,183.637882033333,8.916366729856,3.18244630528371,212.013740389318,155.262023677349
"1337","top",1200,"Aug29",3,9.65176892970053,21.67287789,5.57245138971867,3.18244630528371,39.4069052265832,3.93885055341676,0.0854665989874856,0.134082531666667,0.0493441639321466,3.18244630528371,0.29111768385984,-0.0229526205265069,77.8061150386719,860.277854333333,44.9213814621762,3.18244630528371,1003.23773879588,717.317969870791,"Jun22",3,0.024500844201431,0.246632040833333,0.0141455689950692,3.18244630528371,0.291649554617827,0.201614527048839,15.4489935654793,155.527790783333,8.91948059373825,3.18244630528371,183.913558843925,127.142022722741
"1338","top",1200,"July18",3,1.86074788850287,26.0968745433333,1.07430329432116,3.18244630528371,29.5157870930998,22.6779619935668,0.0373012195622555,0.106025550666667,0.0215358691553695,3.18244630528371,0.174562297891246,0.0374888034420875,99.8861301878009,718.459480066667,57.6692841522368,3.18244630528371,901.988880345309,534.930079788024,"Aug29",3,0.0604009004714264,0.165335122,0.0348724761464738,3.18244630528371,0.27631490486844,0.0543553391315602,38.0891200246434,104.260974066667,21.9907636994238,3.18244630528371,174.245398752265,34.2765493810682
"1339","top",1200,"July18",3,1.86074788850287,26.0968745433333,1.07430329432116,3.18244630528371,29.5157870930998,22.6779619935668,0.0373012195622555,0.106025550666667,0.0215358691553695,3.18244630528371,0.174562297891246,0.0374888034420875,99.8861301878009,718.459480066667,57.6692841522368,3.18244630528371,901.988880345309,534.930079788024,"July18",3,0.0227286492789379,0.267898298666667,0.0131223917795114,3.18244630528371,0.309659605901858,0.226136991431475,14.3344932645021,168.939073066667,8.27602354495716,3.18244630528371,195.277073619757,142.601072513577
"1340","top",1200,"July18",3,1.86074788850287,26.0968745433333,1.07430329432116,3.18244630528371,29.5157870930998,22.6779619935668,0.0373012195622555,0.106025550666667,0.0215358691553695,3.18244630528371,0.174562297891246,0.0374888034420875,99.8861301878009,718.459480066667,57.6692841522368,3.18244630528371,901.988880345309,534.930079788024,"July20",2,0.0651835277589286,0.2624529515,0.0460917145,4.30265272974946,0.460769592712258,0.0641363102877422,41.1060444099061,165.50490135,29.06636275,4.30265272974946,290.567366380176,40.4424363198244
"1341","top",1200,"July18",3,1.86074788850287,26.0968745433333,1.07430329432116,3.18244630528371,29.5157870930998,22.6779619935668,0.0373012195622555,0.106025550666667,0.0215358691553695,3.18244630528371,0.174562297891246,0.0374888034420875,99.8861301878009,718.459480066667,57.6692841522368,3.18244630528371,901.988880345309,534.930079788024,"July27",3,0.054254542966861,0.211392944333333,0.0313238749866773,3.18244630528371,0.311079494551853,0.111706394114813,34.2154291329535,133.308632533333,19.7542872203493,3.18244630528371,196.175590911247,70.4416741554196
